indicator,time_period,value,unit_measure
WB_WDI_SI_POV_DDAY,1984,15,PT_POP
WB_WDI_SI_POV_DDAY,1989,14.8,PT_POP
WB_WDI_SI_POV_DDAY,1992,13.3,PT_POP
WB_WDI_SI_POV_DDAY,1994,13.6,PT_POP
WB_WDI_SI_POV_DDAY,1996,21.7,PT_POP
WB_WDI_SI_POV_DDAY,1998,21.9,PT_POP
WB_WDI_SI_POV_DDAY,2000,16.3,PT_POP
WB_WDI_SI_POV_DDAY,2002,12.8,PT_POP
WB_WDI_SI_POV_DDAY,2004,11,PT_POP
WB_WDI_SI_POV_DDAY,2005,11.7,PT_POP
WB_WDI_SI_POV_DDAY,2006,9,PT_POP
WB_WDI_SI_POV_DDAY,2008,10.1,PT_POP
WB_WDI_SI_POV_DDAY,2010,8.4,PT_POP
WB_WDI_SI_POV_DDAY,2012,7.3,PT_POP
WB_WDI_SI_POV_DDAY,2014,7.2,PT_POP
WB_WDI_SI_POV_DDAY,2016,4.4,PT_POP
WB_WDI_SI_POV_DDAY,2018,3.9,PT_POP
WB_WDI_SI_POV_DDAY,2020,4.3,PT_POP
WB_WDI_SI_POV_DDAY,2022,2.3,PT_POP
WB_WDI_SI_POV_DDAY,2024,1.6,PT_POP
WB_WDI_SI_POV_GINI,1984,48.5,0_TO_100
WB_WDI_SI_POV_GINI,1989,50.1,0_TO_100
WB_WDI_SI_POV_GINI,1992,52.3,0_TO_100
WB_WDI_SI_POV_GINI,1994,53.4,0_TO_100
WB_WDI_SI_POV_GINI,1996,52,0_TO_100
WB_WDI_SI_POV_GINI,1998,53.3,0_TO_100
WB_WDI_SI_POV_GINI,2000,53.4,0_TO_100
WB_WDI_SI_POV_GINI,2002,50.6,0_TO_100
WB_WDI_SI_POV_GINI,2004,50.3,0_TO_100
WB_WDI_SI_POV_GINI,2005,50.9,0_TO_100
WB_WDI_SI_POV_GINI,2006,49.7,0_TO_100
WB_WDI_SI_POV_GINI,2008,50.8,0_TO_100
WB_WDI_SI_POV_GINI,2010,47.7,0_TO_100
WB_WDI_SI_POV_GINI,2012,49.6,0_TO_100
WB_WDI_SI_POV_GINI,2014,48.9,0_TO_100
WB_WDI_SI_POV_GINI,2016,46.9,0_TO_100
WB_WDI_SI_POV_GINI,2018,46,0_TO_100
WB_WDI_SI_POV_GINI,2020,44.6,0_TO_100
WB_WDI_SI_POV_GINI,2022,43.5,0_TO_100
WB_WDI_SI_POV_GINI,2024,42.6,0_TO_100
WB_WDI_SL_TLF_CACT_FE_ZS,1990,33.981,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1991,34.216,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1992,34.988,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1993,35.836,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1994,36.366,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1995,37.613,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1996,37.684,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1997,39.641,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1998,39.316,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,1999,38.527,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2000,38.866,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2001,38.229,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2002,38.314,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2003,38.975,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2004,40.098,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2005,41.15,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2006,42.334,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2007,42.718,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2008,42.568,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2009,43.08,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2010,42.946,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2011,43.413,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2012,44.48,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2013,44.48,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2014,43.55,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2015,43.928,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2016,43.988,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2017,43.627,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2018,44.134,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2019,45.573,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2020,41.704,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2021,44.615,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2022,46.004,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2023,47.317,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2024,47.414,PT_W
WB_WDI_SL_TLF_CACT_FE_ZS,2025,47.45,PT_W
WB_WDI_SL_UEM_TOTL_ZS,1991,3.145,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1992,3.235,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1993,3.365,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1994,4.436,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1995,7.095,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1996,5.465,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1997,4.235,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1998,3.733,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,1999,2.598,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2000,2.646,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2001,2.627,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2002,3.003,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2003,3.455,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2004,3.937,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2005,3.558,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2006,3.566,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2007,3.628,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2008,3.874,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2009,5.356,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2010,5.303,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2011,5.175,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2012,4.892,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2013,4.921,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2014,4.819,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2015,4.311,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2016,3.853,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2017,3.419,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2018,3.275,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2019,3.477,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2020,4.44,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2021,4.019,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2022,3.256,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2023,2.765,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2024,2.678,PT_LF
WB_WDI_SL_UEM_TOTL_ZS,2025,2.673,PT_LF
